discuss_id,user_id,challenge_id,dis_id,parent_discuss_id,root_discuss_id,reply_discuss_id,content,praises_count,created_at
6427,56199,4434.0,1547.0,,,,"<p class=""MsoNormal"">
	db.student_t.update({name:'<span>张欣欣</span><span>'},{\$set:{major:'</span><span>播音主持</span><span>'}});</span>
</p>
<p class=""MsoNormal"">
	db.student_t.find({age:{\$gte:20}});
</p>
<p class=""MsoNormal"">
	db.student_t.find({sex:'<span>男</span><span>'});</span>
</p>
<p class=""MsoNormal"">
	db.student_t.find({major:'<span>播音主持</span><span>'});</span>
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	db.student_t.find({major:'<span>表演</span><span>',sex:'</span><span>女</span><span>'});</span>
</p>
<p class=""MsoNormal"">
	db.student_t.find({_id:5});
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	db.student_t.find({name:'<span>王晓丽</span><span>'});</span>
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	
</p>
<p class=""MsoNormal"">
	db.student_t.insert([{_id:1,name:""<span>王晓丽</span><span>"",age:19,sex:""</span><span>女</span><span>"",major:""</span><span>计算机</span><span>""}</span>,{_id:2,name:""张明"",age:21,sex:""男"",major:""<span>计算机</span><span>""}</span>,{_id:3,name:""秋雅"",age:20,sex:""<span>女</span><span>"",major:""</span>播音主持""},{_id:4,name:""张欣欣"",age:18,sex:""<span>女</span><span>"",major:""</span><span>计算机</span><span>""}</span>,{_id:5,name:""袁华"",age:20,sex:""男"",major:""播音主持""},{_id:6,name:""马冬梅"",age:20,sex:""<span>女</span><span>"",major:""</span>表演""},{_id:7,name:""夏洛"",age:22,sex:""男"",major:""表演""},{_id:8,name:""李大春"",age:23,sex:""男"",major:""表演""}])
</p>
<p class=""MsoNormal"">
	<br />
</p>",0,2018-12-12 18:44:00
6428,52405,4417.0,1517.0,6390.0,6390.0,,不知道,0,2018-12-12 19:14:31
6429,56206,4300.0,1547.0,6420.0,6420.0,,nb,0,2018-12-12 19:54:07
6430,56185,4300.0,1547.0,6420.0,6420.0,,你bb我来了,0,2018-12-12 20:24:20
6431,51566,3804.0,1287.0,,,,重新认识了static,0,2018-12-12 20:26:11
6433,56235,4298.0,1547.0,,,6438.0,"<p>
	谁有第二关答案
</p>",3,2018-12-12 21:22:39
6434,49426,4693.0,1685.0,6409.0,6409.0,,多输出了一部分数据呀，检查下代码,0,2018-12-12 21:32:04
6436,56228,4298.0,1547.0,6433.0,6433.0,,快点给他第二关答案:fa-smile-o:啊,0,2018-12-12 21:36:24
6437,52791,4653.0,1653.0,,,,都是大佬,0,2018-12-12 21:49:15
6438,56231,4298.0,1547.0,6433.0,6433.0,,:neckbeard:,0,2018-12-12 21:49:53
6440,45482,4693.0,1685.0,6409.0,6409.0,,"呃呃，题目确实要求输出以 1 开头 9 结尾的行 
重置代码在粘贴一遍莫名其妙好了   :sweat:问题已解决，",0,2018-12-12 22:18:43
6442,52419,4233.0,1518.0,,,,之前的细节忘了一些。。。,0,2018-12-12 22:51:47
6443,52419,4234.0,1518.0,,,,"<p>
	挑合适的循环语句可以简化
</p>",0,2018-12-12 23:17:45
6444,52419,4235.0,1518.0,,,,还有if。。。,0,2018-12-12 23:31:38
6445,52657,4417.0,1517.0,,,6447.0,又超时,0,2018-12-12 23:36:33
6446,54517,3556.0,1182.0,,,6452.0,"<p>
	第六关给的例子少了一个斜杠吧？
</p>",0,2018-12-13 08:39:46
6448,54502,3551.0,1182.0,6182.0,6182.0,,第二个type是password,0,2018-12-13 09:01:05
6450,51541,3522.0,1181.0,,,,d,0,2018-12-13 09:12:30
6454,43095,698.0,221.0,6329.0,6329.0,,明白了，现在已经过了,0,2018-12-13 11:06:54
6455,42889,302.0,78.0,,,8186.0,"<p>
	看不懂题目....
</p>
<p>
	太难了一点吧
</p>",1,2018-12-13 11:21:37
6460,54484,3559.0,1182.0,,,,"<p>
	<span style=""color:#333333;font-family:&quot;font-size:16px;background-color:#FFFFFF;"">注：有</span>&lt;label&gt;<span style=""color:#333333;font-family:&quot;font-size:16px;background-color:#FFFFFF;"">标签包裹文本，就不用</span>&lt;span&gt;<span style=""color:#333333;font-family:&quot;font-size:16px;background-color:#FFFFFF;"">标签了。</span>
</p>
<p>
	这上句注明中为给予option标签的解释，经旁边大佬实验发现，option标签里面的文本也不用span标签
</p>",0,2018-12-13 11:35:21
6462,56097,4299.0,1547.0,,,,"<p>
	炸了！！！
</p>",0,2018-12-13 11:48:46
6463,43217,698.0,221.0,,,,背景知识倒数第二段非贪婪模式返回值应为圆括号内的字符串，不是整个字符串，应该返回123,0,2018-12-13 11:49:25
6464,56091,4300.0,1547.0,,,6465.0,这个使用转义字符会报错 不使用可以查询 这怎么弄,0,2018-12-13 11:52:24
6466,53111,4415.0,1517.0,,,,man,0,2018-12-13 13:02:32
6467,52657,4417.0,1517.0,,,,EOF!,0,2018-12-13 13:08:15
6468,54889,2428.0,797.0,5823.0,5823.0,,2*3,0,2018-12-13 13:09:21
6469,54584,3559.0,1182.0,4798.0,4798.0,,性别保密一栏要disabled。。吧,0,2018-12-13 13:53:37
6470,46229,2423.0,797.0,,,,heheeh hehehehhe hehh hehe heh,1,2018-12-13 14:18:09
6471,56151,4300.0,1547.0,,,6600.0,"<p>
	所以的 命令都完成了 就是不行
</p>",1,2018-12-13 14:50:17
6472,56151,4300.0,1547.0,6421.0,6421.0,,我也是,0,2018-12-13 14:50:54
6474,52506,4657.0,1653.0,,,,第三关第三个输出格式的不需要\n噢,0,2018-12-13 15:16:00
6479,45088,2729.0,897.0,6176.0,6176.0,,是isbn13转化成ibsn10的时候校验码错了，比如测试集1（9 7 8 7 3 0 2 2 1 8 9 7 5）是（7*10+3*9+0*8+2*7+2*6+1*5+8*4+9*3+7*2）==201%11=3，isbn10的校验码应该是8不是4,0,2018-12-13 15:51:28
6480,54309,4419.0,1517.0,,,,"<p>
	i--可以输出i--就不行，无奈的一批
</p>
<p>
	<em></em>
</p>",0,2018-12-13 15:52:34
6482,45356,4665.0,1685.0,,,,真鸡儿优秀。,1,2018-12-13 16:09:03
6484,47225,4568.0,1651.0,6192.0,6192.0,,全用long就行，long long会超时,0,2018-12-13 16:10:04
6485,52419,4237.0,1518.0,,,,这题做到自闭,0,2018-12-13 16:30:18
6486,52419,4424.0,1518.0,,,,注意符号就OK,0,2018-12-13 16:43:35
6487,52726,4673.0,1654.0,,,,就不能把输出最后的回车加进来吗？好麻烦啊！,2,2018-12-13 16:53:29
6488,52572,4668.0,1654.0,,,6527.0,每次都这样，最后一行少个换行或者一个空格，你们是真的骚。,5,2018-12-13 17:05:03
6489,56103,4300.0,1547.0,,,6591.0,"db.stu2.remove({});db.stu1.find({""age"":{$lt:20},""sex"":""男""}).pretty()<br />
{ ""_id"" : 3, ""name"" : ""北北"", ""sex"" : ""男"", ""age"" : 19, ""national"" : ""汉族"" }<br />
&gt; db.stu2.remove({})<br />
WriteResult({ ""nRemoved"" : 0 })<br />
&gt; db.stu1.find({""age"":{$lt:20},""sex"":""男""}).pretty();db.stu2.remove({})<br />
<p>
	WriteResult({ ""nRemoved"" : 0 })
</p>
<p>
	为什么实际输出不对
</p>",0,2018-12-13 17:08:32
6490,52409,4418.0,1517.0,,,,第四关用数组,0,2018-12-13 17:25:52
6491,52419,4417.0,1517.0,,,,用了数组定了个数。。。,0,2018-12-13 17:29:07
6492,56156,4300.0,1547.0,,,6586.0,"<p>
	&gt; db.stu1.find()<br />
{ ""_id"" : 1, ""name"" : ""西西"", ""sex"" : ""女"", ""age"" : ""23"", ""national"" : ""汉族"" }<br />
{ ""_id"" : 2, ""name"" : ""东东"", ""sex"" : ""男"", ""age"" : ""20"", ""national"" : ""苗族"" }<br />
{ ""_id"" : 3, ""name"" : ""北北"", ""sex"" : ""男"", ""age"" : ""19"", ""national"" : ""汉族"" }<br />
{ ""_id"" : 4, ""name"" : ""南南"", ""sex"" : ""女"", ""age"" : ""15"", ""national"" : ""傣族"" }<br />
&gt; db.stu2.find()<br />
{ ""_id"" : 1, ""name"" : ""西西"", ""sex"" : ""女"", ""age"" : ""23"", ""national"" : ""汉族"" }<br />
{ ""_id"" : 2, ""name"" : ""东东"", ""sex"" : ""男"", ""age"" : ""20"", ""national"" : ""苗族"" }<br />
{ ""_id"" : 3, ""name"" : ""北北"", ""sex"" : ""男"", ""age"" : ""19"", ""national"" : ""汉族"" }<br />
{ ""_id"" : 4, ""name"" : ""南南"", ""sex"" : ""女"", ""age"" : ""15"", ""national"" : ""傣族"" }<br />
&gt; db.stu1.find({""age"":{$gte:15}}).pretty()<br />
&gt;
</p>
<p>
	都这样了，为什么还是不能按条件查找？
</p>",0,2018-12-13 17:30:00
6493,52419,4418.0,1517.0,,,,想复杂了。。,0,2018-12-13 17:50:22
6494,52419,4569.0,1651.0,,,,20让我措手不及。。,2,2018-12-13 18:16:06
6495,13891,2233.0,763.0,6392.0,6392.0,,对，题目一模一样，希望你的答案能够不一样。,0,2018-12-13 18:25:33
6497,52699,4566.0,1651.0,,,,注意变量类型，小心溢出,0,2018-12-13 18:40:21
6499,52699,4569.0,1651.0,,,,long long long long long,1,2018-12-13 19:05:44
6503,42438,697.0,221.0,5279.0,5279.0,,使用方法可能不对吧,0,2018-12-13 19:46:17
6506,42438,697.0,221.0,5279.0,5279.0,,使用方法可能不对吧,0,2018-12-13 19:46:30
6507,42438,697.0,221.0,5279.0,5279.0,,使用方法可能不对吧,0,2018-12-13 19:46:33
6508,42438,697.0,221.0,5279.0,5279.0,,使用方法可能不对吧,0,2018-12-13 19:46:39
6509,54779,3559.0,1182.0,,,,"<img src=""/files/uploads/image/201812/05db907fa705.png"" alt="""" />感觉没有错，为什么总是兴趣爱好创建失败",0,2018-12-13 19:51:00
6510,42766,302.0,78.0,6455.0,6455.0,,非也,0,2018-12-13 19:57:43
6512,42931,697.0,221.0,,,,这个题目有毛病吧，明明是一样的结果，确实错误的答案,6,2018-12-13 20:04:41
6514,42931,697.0,221.0,,,6519.0,为什么非要代码一样，答案一样就不行吗,4,2018-12-13 20:07:20
6515,43249,698.0,221.0,,,,liang,2,2018-12-13 20:08:17
6516,41809,698.0,221.0,,,,"<p>
	group() 的作用
</p>",0,2018-12-13 20:10:01
6519,43249,697.0,221.0,6514.0,6514.0,,那你Print正确答案咯,0,2018-12-13 20:36:33
6521,42466,697.0,221.0,,,6538.0,"<p>
	为什么我的总是超时啊
</p>",0,2018-12-13 20:42:38
6522,43349,368.0,140.0,,,6760.0,"<div>
	#coding=utf-8
</div>
<div>
	# 创建并初始化`source_list`列表<br />
source_list = []<br />
while True:<br />
 try:<br />
 list_element = input()<br />
 source_list.append(list_element)<br />
 except:<br />
 break<br />
 <br />
# 请在此添加代码，对guests列表进行排序等操作并打印输出排序后的列表<br />
#********** Begin *********#
</div>
<div>
	<br />
</div>
<div>
	#********** End **********#<br />
</div>
<p>
	<br />
</p>
<p>
	哪里有guests列表？
</p>",0,2018-12-13 20:42:46
6524,42834,697.0,221.0,,,,结果错误一年了,2,2018-12-13 20:53:22
6525,43349,368.0,140.0,,,,第二关程序有问题，是死循环。我查看答案后发现答案和我写的一样，我复制粘贴答案测评时仍然死循环。浪费我那么多时间。,1,2018-12-13 21:01:27
6527,53039,4668.0,1654.0,6488.0,6488.0,,心疼一哈，我也搞了好久这个格式，后来才想到加个计数的来判断:sob:垃圾格式毁我青春！！,0,2018-12-13 21:07:35
6531,52413,4600.0,1652.0,,,,第三关最后的空格 。。。。。。。。。。。。,0,2018-12-13 21:30:13
6539,43095,496.0,177.0,,,7027.0,脱坑留念,1,2018-12-13 21:47:17
6540,43279,445.0,157.0,,,13644.0,好像挺简单的,1,2018-12-13 21:57:03
6541,52588,4418.0,1517.0,,,,注意格式要求,0,2018-12-13 22:07:50
6542,42977,507.0,181.0,,,,"<p>
	<br />
<img alt="""" src=""/files/uploads/image/201812/f14dcc11b056.png"" />为啥每个都出来一小段？
</p>
<p>
</p>",0,2018-12-13 22:08:23
6543,52588,4417.0,1517.0,,,,利用数组解决问题,0,2018-12-13 22:08:24
6544,52588,4419.0,1517.0,,,,注意求最大公倍数最小公倍数的方法,0,2018-12-13 22:09:34
6545,52588,4416.0,1517.0,,,,"<p>
	对于循环语句的使用
</p>",1,2018-12-13 22:10:42
6546,52665,4234.0,1518.0,,,,算法最重要,0,2018-12-13 22:10:58
6547,52588,4415.0,1517.0,,,,注意对于路程的算法,0,2018-12-13 22:11:44
6548,56150,4300.0,1547.0,,,6567.0,代码文件有啥用？？一定要敲吗？直接在命令行运行可以不？还是在代码文件里敲完 可以直接再命令行查询？,0,2018-12-13 22:45:40
6551,52419,4568.0,1651.0,,,,细节挺多的,0,2018-12-13 23:10:43
6552,52714,4418.0,1517.0,,,,"<p>
	gcd的应用
</p>",0,2018-12-13 23:31:54
6553,52665,4235.0,1518.0,,,,算法很重要,0,2018-12-13 23:35:34
6554,52665,4236.0,1518.0,,,,以前好像做过,0,2018-12-13 23:45:25
6555,52714,4417.0,1517.0,,,,注意输出格式,0,2018-12-13 23:50:24
6556,54541,3559.0,1182.0,,,6558.0,看电影的checked属性少写了ed,0,2018-12-13 23:57:21
6557,52582,4233.0,1518.0,,,,"<p>
	不要被数组搞昏了头，不用数组的
</p>",0,2018-12-13 23:58:07
6558,54541,3559.0,1182.0,6556.0,6556.0,,@白矾,0,2018-12-13 23:58:22
6559,56153,4300.0,1547.0,,,6574.0,"document=([<br />
  {<br />
  _id:1,<br />
  name:'西西',<br />
  sex:'女',<br />
  age:23,<br />
  national:'汉族',<br />
},{<br />
  _id:2,<br />
  name:'东东',<br />
  sex:'男',<br />
  age:20,<br />
  national:'苗族',<br />
},{<br />
  _id:3,<br />
  name:'北北',<br />
  sex:'男',<br />
  age:19,<br />
  national:'汉族',<br />
},{<br />
  _id:4,<br />
  name:'南南',<br />
  sex:'女',<br />
  age:15,<br />
  national:'傣族',<br />
},<br />
     ]);<br />
db.stu1.insert(document);<br />
db.stu2.insert(document);<br />
db.stu1.find();<br />
db.stu2.find();<br />
db.stu1.find({'age':{\$gte:15},'sex':'女'});<br />
db.stu1.find({'national': '苗族'});<br />
db.stu1.find({'age':{\$lt:20},'sex':'男'});<br />
<p>
	db.stu2.remove({});
</p>
<p>
	这样有错？软件都爆炸了 就是不让我过 心态爆炸
</p>",0,2018-12-14 00:00:26
6560,52582,4234.0,1518.0,,,,学会运用循环语句,0,2018-12-14 00:21:53
6561,52409,4233.0,1518.0,,,,注意格式,0,2018-12-14 00:24:58
6562,52582,4235.0,1518.0,,,,还是比较简单的勒,0,2018-12-14 00:44:59
6563,52582,4236.0,1518.0,,,,书上的改动一下,0,2018-12-14 00:59:21
6566,23514,4348.0,1515.0,,,,这个第7关我自闭了5,3,2018-12-14 01:55:00
6568,46439,142.0,69.0,,,6570.0,啊啊啊啊啊！！！ 我的700 块 我通过了再看参考答案都帮我扣除了 ，老板 你得赔我<br />,3,2018-12-14 10:05:36
6569,53158,4691.0,1657.0,,,6742.0,第四关测试集2，并未进行任何删除操作，但是在后续标准答案中却少了个10号，请更正！！！,3,2018-12-14 10:10:43
6571,56242,4434.0,1547.0,,,6575.0,"<div>
	db.student_t.insert({_id:1,name:""王晓丽"",age:19,sex:""女"",major:""计算机""},<br />
 {_id:2,name:""张明"",age:21,sex:""男"",major:""计算机""},<br />
 {_id:3,name:""秋雅"",age:20,sex:""女"",major:""播音主持""},<br />
 {_id:4,name:""张欣欣"",age:18,sex:""女"",major:""计算机""},<br />
 {_id:5,name:""袁华"",age:20,sex:""男"",major:""播音主持""},<br />
 {_id:6,name:""马冬梅"",age:20,sex:""女"",major:""表演""},<br />
 {_id:7,name:""夏洛"",age:22,sex:""男"",major:""表演""},<br />
 {_id:8,name:""李大春"",age:23,sex:""男"",major:""表演""}])
</div>
<p>
	db.student_t.update({name:'张欣欣'},{\$set:{major:'播音主持'}});<br />
db.student_t.find({age:\$gte:20}});<br />
db.student_t.find({sex:'男'});<br />
db.student_t.find({major:'播音主持'});<br />
db.student_t.find({major:'表演',sex:""女""});<br />
db.student_t.find({_id:5});<br />
db.student_t.find({name:'王晓丽'});
</p>
<p>
	我就想问哪里不对，我一个一个对还是过不去，还不告诉你哪里错的
</p>",0,2018-12-14 10:46:32
6573,45356,4712.0,1697.0,,,6880.0,...干,2,2018-12-14 11:16:53
6577,53113,4568.0,1651.0,,,8504.0,为啥我用long long 也是错的,1,2018-12-14 11:33:11
6578,56300,4434.0,1547.0,,,,"#********* Begin *********#<br />
echo ""<br />
db.student_t.update({'name':'张欣欣'},{\$set:{'major':'播音主持'}});<br />
db.student_t.find({'age':{\$gte:20}}).pretty();<br />
db.student_t.find({'sex':'男'}).pretty();<br />
db.student_t.find({'major':'播音主持'}).pretty();<br />
db.student_t.find({'major':'表演','sex':'女'}).pretty();<br />
db.student_t.find({'_id':5}).pretty();<br />
db.student_t.find({'name':'王晓丽'}).pretty();<br />
db.student_t.insert([{_id:1,name:'王晓丽',age:19,sex:'女',major:'计算机<br />
'},{_id:2,name:'张明',age:21,sex:'男',major:'计算机'},{_id:3,name:'秋雅',<br />
age:20,sex:'女',major:'播音主持'},{_id:4,name:'张欣欣',age:18,sex:'女',ma<br />
jor:'计算机'},{_id:5,name:'袁华',age:20,sex:'男',major:'播音主持'},{_id:6<br />
,name:'马冬梅',age:20,sex:'女',major:'表演'},{_id:7,name:'夏洛',age:22,se<br />
x:'男',major:'表演'},{_id:8,name:'李大春',age:23,sex:'男',major:'表演'}];<br />
<br />
<br />
""<br />
<p>
	#********* End *********#
</p>
<p>
	测评显示3.356秒
</p>",0,2018-12-14 11:39:51
6581,53170,4233.0,1518.0,,,,为什么不让看测试集。 难受,3,2018-12-14 13:44:58
6583,56150,379.0,144.0,6052.0,6052.0,,字符型应该要引号吧,0,2018-12-14 14:44:27
6584,49775,854.0,279.0,,,,"<p>
	hello
</p>",0,2018-12-14 14:56:09
6585,56156,4434.0,1547.0,,,6590.0,"<span><span>怎么<span style=""font-size:16px;font-style:normal;font-weight:400;text-decoration:none;background-color:transparent;"">连接默认端口（</span></span></span>27017<span style=""background-color:transparent;color:#333333;font-family:&quot;Microsoft YaHei&quot;,Helvetica,&quot;Meiryo UI&quot;,&quot;Malgun Gothic&quot;,&quot;Segoe UI&quot;,&quot;Trebuchet MS&quot;,Monaco,monospace,Tahoma,STXihei,&quot;华文细黑&quot;,STHeiti,&quot;Helvetica Neue&quot;,&quot;Droid Sans&quot;,&quot;wenquanyi micro hei&quot;,FreeSans,Arimo,Arial,SimSun,&quot;宋体&quot;,Heiti,&quot;黑体&quot;,sans-serif;font-size:16px;font-style:normal;font-weight:400;text-decoration:none;"">）的客户端？</span><br />",0,2018-12-14 15:21:52
6586,56156,4300.0,1547.0,6492.0,6492.0,,哦。。:smile:,0,2018-12-14 15:26:33
6587,49967,2274.0,747.0,,,,"<p>
	我觉得这是找规律啊
</p>",9,2018-12-14 15:37:07
6588,53309,4415.0,1517.0,,,,题目挺多不急慢慢来,0,2018-12-14 15:52:17
6590,56192,4434.0,1547.0,6585.0,6585.0,,输入mongo回车!,0,2018-12-14 16:06:17
6591,56192,4300.0,1547.0,6489.0,6489.0,,跟着预期输出来！,0,2018-12-14 16:08:00
6592,56192,4434.0,1547.0,,,,我要胜天半子！我是祁同伟厅长！,4,2018-12-14 16:08:49
6593,37637,1355.0,454.0,,,,第三关的or要改成这个：||,0,2018-12-14 16:36:25
6594,53298,4415.0,1517.0,,,6598.0,加油,0,2018-12-14 16:44:20
6595,52406,4233.0,1518.0,,,,注意输出格式,0,2018-12-14 16:44:52
6596,52406,4568.0,1651.0,,,,一定记得给余数变量r赋初值,0,2018-12-14 16:46:37
6597,52845,4417.0,1517.0,,,,？？？？？？？,0,2018-12-14 16:55:45
6598,53349,4415.0,1517.0,6594.0,6594.0,,第一关都不会，难受,0,2018-12-14 17:04:33
6599,52406,4234.0,1518.0,,,,注意控制循环条件即可,0,2018-12-14 17:10:15
6600,56255,4300.0,1547.0,6471.0,6471.0,,:joy:,0,2018-12-14 17:12:31
6602,52588,4236.0,1518.0,,,,注意输出数字之间的空格,0,2018-12-14 17:22:56
6603,52588,4235.0,1518.0,,,,注意输出时是否需要换行符,0,2018-12-14 17:23:59
6604,52406,4235.0,1518.0,,,,使用嵌套循环一个求阶乘，一个求阶乘的和,0,2018-12-14 17:26:23
6605,53333,4416.0,1517.0,,,,真的要注意细节,0,2018-12-14 17:26:49
6606,52406,4236.0,1518.0,,,,这个题只要了解怎么将数字分离就挺容易了,0,2018-12-14 17:33:52
6607,55065,4416.0,1517.0,,,6617.0,一直在转圈，没法做,0,2018-12-14 17:36:01
6608,52406,4237.0,1518.0,,,,该数的因子不包括1和本身 还是看题不仔细,0,2018-12-14 17:50:25
6609,56156,4434.0,1547.0,,,6790.0,"<p>
	<br />
</p>
<p>
	张欣欣同学信息更改结果为：(预期)
</p>
<p>
	WriteResult({ ""nMatched"" : 1, ""nUpserted"" : 0, ""nModified"" : 1 })
</p>
<p>
	张欣欣同学信息更改结果为：(实际)
</p>
<p>
	WriteResult({ ""nMatched"" : 1, ""nUpserted"" : 0, ""nModified"" : 0 })
</p>
<p>
	这是怎么回事？
</p>",0,2018-12-14 17:53:33
6610,52406,4424.0,1518.0,,,,用float型定义变量就行了,0,2018-12-14 18:05:55
6611,53048,4568.0,1651.0,,,,"<p>
	注意变量小心溢出
</p>",0,2018-12-14 18:39:28
6612,52665,4237.0,1518.0,,,,"<p>
	不会啊
</p>",0,2018-12-14 19:27:26
6613,52665,4424.0,1518.0,,,,我好笨啊,0,2018-12-14 19:27:38
6614,45320,4334.0,1515.0,,,,"<p>
	什么鬼  vs上运行是对的 这上面就是不对
</p>",0,2018-12-14 19:32:58
6615,48824,119.0,61.0,,,,"<p>
	HAONAN
</p>",3,2018-12-14 19:40:40
6616,43023,698.0,221.0,,,6761.0,"???!!!<img title=""image"" alt=""image"" src=""/files/uploads/image/201812/84ee95961217.png"" />",0,2018-12-14 19:51:27
6617,53068,4416.0,1517.0,6607.0,6607.0,,我也是，什么原因,0,2018-12-14 19:53:31
6618,52621,4417.0,1517.0,,,,自闭了,0,2018-12-14 20:10:50
6620,52409,4424.0,1518.0,,,,1.0/i,0,2018-12-14 20:25:14
6621,48824,140.0,69.0,,,,"<p>
	难
</p>",1,2018-12-14 20:30:49
6622,52685,4418.0,1517.0,,,,这个主要是注意算法表达式，循环结构的运用很简单。,0,2018-12-14 20:52:10
6623,52685,4417.0,1517.0,,,,很迷。,0,2018-12-14 20:52:43
6624,52685,4419.0,1517.0,,,,主要注意公约数和公倍数的算法。,0,2018-12-14 20:54:11
6625,52685,4416.0,1517.0,,,,很简单，不多说。,0,2018-12-14 20:54:44
6626,52685,4415.0,1517.0,,,,注意输入的格式和算法。,0,2018-12-14 20:55:22
6627,52414,4600.0,1652.0,,,6753.0,怎么去最后的空格啊,0,2018-12-14 20:57:51
6628,52685,4233.0,1518.0,,,,没什么好说的。注意下格式就行。,0,2018-12-14 21:24:33
6630,52685,4234.0,1518.0,,,,适当的题目。,0,2018-12-14 21:44:15
6631,52454,4234.0,1518.0,,,,我就最怕这种测试结果对几个错几个还锁测试集的情况了，完全不知道错在哪！,3,2018-12-14 22:00:00
6632,52685,4235.0,1518.0,,,,注意阶乘怎么求和输出。,0,2018-12-14 22:30:11
6633,52588,4424.0,1518.0,,,,注意除时保留的位数,0,2018-12-14 23:35:03
6634,52588,4237.0,1518.0,,,,注意定义初始值时应处的位置,0,2018-12-14 23:36:47
6635,52588,4236.0,1518.0,,,,注意c语言中平方立方的表示,0,2018-12-14 23:37:51
6636,52588,4234.0,1518.0,,,,注意求各位数字的方法,0,2018-12-14 23:40:41
6638,52588,4566.0,1651.0,,,,注意形参实参的表示,0,2018-12-15 11:33:39
6639,52714,4233.0,1518.0,,,,注意输出要求,1,2018-12-15 12:30:09
6640,52654,4418.0,1517.0,,,,注意格式与输入法,1,2018-12-15 12:47:50
6641,52714,4234.0,1518.0,,,,换行符,0,2018-12-15 13:11:36
6642,52405,4233.0,1518.0,,,,注意符号 输出前两个是冒号 最后是等号,1,2018-12-15 13:23:04
6643,52323,4417.0,1517.0,,,,破网站，一直超时，在其他编译器就没问题,0,2018-12-15 13:29:28
6644,52405,4234.0,1518.0,,,,合理运用循环,0,2018-12-15 13:53:16
