chapter_id,name,description,created_at
1045,实验四 文件管理,掌握文件和目录基本操作,2019-08-30 15:59:02
1047,基础Python数据工具实战,,2019-08-30 16:03:15
1048,机器学习算法框架入门,,2019-08-30 16:03:28
1049,常用机器学习算法实战,,2019-08-30 16:03:40
1050,前沿机器学习技术,,2019-08-30 16:03:54
1051,实验五 Linux系统管理,掌握Linux用户管理、Linux远程联机服务和网络配置等操作,2019-08-30 16:07:06
1052,人工智能概述,,2019-08-30 16:08:41
1053,概念表示,,2019-08-30 16:09:25
1054,搜索技术,,2019-08-30 16:11:05
1055,群智能算法,,2019-08-30 16:11:56
1056,人工智能之归纳学习,,2019-08-30 16:12:30
1057,人工智能之搜索算法,,2019-08-30 16:41:45
1058,人工智能之博弈算法,,2019-08-30 16:43:55
1059,人工智能之归纳学习,,2019-08-30 16:44:10
1060,排序,掌握常用排序算法,2019-08-31 06:20:22
1061,线性表,该章主要完成顺序表和链表的基本操作练习。,2019-08-31 06:31:17
1062,Python 表达式和语句,"程序中产生或计算新的数据值的代码称为表达式，它一般是值、运算符和变量的组合，单独的一个值、一个变量也都是一个表达式。例如：2+3，x>4 and x<20均是合法的表达式。
语句是能产生效果的代码，例如：total=0 是一个赋值语句，它表示把右侧的0存储到total所代表的存储区域中，简单地说就是将0赋给变量total。print(total) 是输出语句，显示total的值。Python语言中还有其他各种语句，如用于分支的if语句，用于循环的for语句，还有用于异常处理的try语句等等。

",2019-08-31 23:49:18
1063,Python模块的应用,"模块即一个后缀为.py的文件，文件中可以是任意的代码，如定义函数。
如果要使用模块中的函数，需要先将模块用import命令导入，两种方式.
第一种引用函数库的方法如下：
	import <库名>
第二种引用函数库的方法如下：
from  <库名>  import <函数名,函数名,…,函数名>
from  <库名>  import *   #其中，*是通配符，表示所有函数
例如：
（1）>>> import turtle
（2）>>> from turtle import *
",2019-08-31 23:54:13
1064,Python语言的数据类型,"对象：Python程序中存储的所有的数据都是对象，每一个对象都有一个存储位置，一个类别和一个值。
对象名：对象在内存中存储位置往往会通过一个名称来进行引用，这就是对象名。对象命名必须符合Python语言的命名规则。
对象的类型：也即是对象的类别，代表了对象的内部表示及其支持的操作。
",2019-09-01 00:00:16
1065,Python分支结构,"Python语言中，分支结构的使用if语句实现，其一般的形式如下：
if  <条件1>：
	<语句块1>
elif  <条件2>：
	<语句块2>
elif  <条件3>：
	<语句块3>
:
else:
	<语句块n>
",2019-09-01 00:04:11
1066,Python循环结构,"大多数的应用程序都会包含循环结构
循环结构和顺序结构、选择结构是结构化程序设计的三种基本结构，它们是各种复杂程序的基本构造单元
",2019-09-01 00:06:42
1067,Python函数,"使用函数主要有两个目的：降低编程难度和代码重用。函数是一种功能抽象，利用它可以将一个复杂的大问题分解成一系列简单的小问题，然后将小问题继续划分成更小的问题，当问题细化为足够简单时，就可以分而治之。
函数可以在一个程序中多个位置使用，也可以用于多个程序，当需要修改代码时，只需要在函数中修改一次，所有调用位置的功能都更新了，这种代码重用降低了代码行数和代码维护难度。
",2019-09-01 00:08:59
1069,第九章 数独游戏,本章目标是图形界面、回溯搜索和应用开发。以世界最难数独求解及数独游戏应用开发为主体案例，涉及：GUI、控件、几何布局、界面设计、动作函数、消息传递、暴力搜索、遍历算法、回溯等大量知识和方法，最终达成GUI应用开发的初步能力，以及大型应用设计和分治能力。,2019-09-02 10:25:37
1071,线性表,顺序表,2019-09-03 15:31:57
1072,专题4 泰坦尼克号生还预测案例分析与实践,本章节通过泰坦尼克号生还预测案例学习如何进行数据数据可视化以及如何进行数据探索来挖掘潜在信息，如何进行特征工程，以及如何使用机器学习模型来进行预测。,2019-09-03 16:44:27
1073,专题5 科比投篮预测案例分析与实践,本章节通过科比投篮预测案例学习如何进行数据采集，数据分析以及数据可视化。,2019-09-03 16:48:30
1074,Java 基础入门练习,java 入门实战,2019-09-03 22:51:45
1075,Verilog  HDL模块设计入门,用Verilog HDL设计简单的组合逻辑电路,2019-09-03 23:24:28
1076,触发器设计——Verilog HDL,,2019-09-03 23:28:38
1077,Verilog HDL模块设计进阶,用Verilog HDL设计译码器、多路选择器、移位器。,2019-09-03 23:31:17
1078,乘法器设计——Verilog HDL,用Verilog HDL设计乘法器,2019-09-03 23:34:56
1079,算术逻辑运算器设计——Verilog HDL,用Verilog HDL设计算术逻辑运算器,2019-09-03 23:36:11
1080,专题1：数据科学认知,"数据科学是一种研究信息感知、抽象、保存、建模、传输，以及数据之间的逻辑、数量统计、计算和转化关系的综合应用科学。

本讲主要介绍如何认知数据，什么是数据范式，数据科学的范围、定义以及数据科学方法论。",2019-09-04 10:18:17
1081,专题2：数据科学中的数学基础,数学在机器学习中非常重要，不论是在算法上理解模型代码，还是在工程上构建系统，数学都必不可少。本专题主要介绍数据科学中必备的数学基础。,2019-09-04 10:20:02
1082,专题5：数据采集,数据对于数据科学家就像我们人体内的水一样不可缺少，数据采集就像是获取水的途径。本专题主要介绍数据采集的常见方法，以及爬取与反爬取的策略。,2019-09-04 10:20:54
1083,专题4：数据预处理,数据的预处理是指对所收集数据进行分类或分组前所做的审核、筛选、排序等必要的处理。本专题主要介绍数据预处理的几种常见方法以及这些方法的基本应用。,2019-09-04 10:21:17
1084,专题6：数据可视化, 数据可视化借助于图形化手段清晰有效地传达与沟通信息，有助于数据科学家更好地理解数据信息。本专题主要向大家介绍如何使用 Python 的 Seaborn 库实现数据可视化。,2019-09-04 10:21:52
1085,专题7：回归,回归分析是确定两种或两种以上变量间相互依赖的定量关系的一种统计分析方法。本专题主要介绍了回归的基本概念，以及简单线性回归、多元线性回归和神经网络回归的基本应用。,2019-09-04 10:25:01
1086,专题8：分类,分类是数据科学中一个重要的研究领域和研究分支，也是机器学习、数据挖掘等课程的重要学习内容。本专题将对分类的基本概念、相关应用和一种基本分类方法的实现做入门级介绍，为同学们后续对分类进行深入学习和高阶应用做好铺垫。,2019-09-04 10:32:06
1087,专题9：聚类,区别于有监督学习方法，聚类是典型的无监督学习方法，也是机器学习和数据科学领域重要的研究方向和学习内容。本专题对聚类的基本概念、现有方法分类与原理和一种典型聚类方法的实现做概要性介绍。,2019-09-04 10:32:50
1088,专题10：敢问路在何方,"大数据时代为我们展现了一幅广阔而美好的图景。大数据在带来大知识、大发展、大价值的同时，也潜藏着诸多的问题与挑战：比如数据集是人类设计的产物，因此存在无法摆脱的曲解、偏见和盲区；数据生成和采集的过程不一定是平等的，某些民众和社区可能被忽略或未得到充分代表；大数据能够对群体行为做出论断乃至预测，使部分人遭受价格、司法等各方面的歧视；利用大数据能追查出大量的个人隐私，高度个人化的大数据集很容易成为黑客或泄露者攻击的目标；大数据在解释人类社会生活方面存在一定的不足，科学的大数据研究需要与小数据研究和社会科学的方法相结合。

本讲探讨与数据相关的一些开放问题，启发大家思考！",2019-09-04 10:33:06
1090,计算机网络实验入门,学习模拟器Packet Tracer的基本使用,2019-09-05 10:09:48
1091,IOS基本配置,通过实验，学习使用思科ios命令,2019-09-05 10:40:26
1092,交换机配置,"学习交换机的配置
",2019-09-05 10:41:02
1093,路由器配置,本章节学习路由器的配置,2019-09-05 10:41:11
1094,高级应用,结合所学知识与协议，在模拟器中完成高级实验,2019-09-05 10:41:28
1095,人脸识别,,2019-09-05 19:07:52
1096,基础,,2019-09-06 14:26:08
1097,测试,,2019-09-06 14:42:13
1099,第2章 Python编程基础,,2019-09-08 23:16:02
1100,第4章 函数与模块,,2019-09-08 23:16:32
1101,第5章 面向对象编程,,2019-09-08 23:16:46
1102,第6章 异常处理,,2019-09-08 23:17:07
1103,第7章 Python数据库编程,,2019-09-08 23:17:33
1106,专题3 Spring框架,Spring 框架是几乎所有企业级Java项目都会使用到的框架，也是开发博客系统的基础，本专题将带领你完成Spring基础的学习，为之后上手编写博客系统打好基础。,2019-09-09 15:45:33
1107,专题4 SpringBoot框架,Spring Boot是一个简化Spring开发的框架。用来监护spring应用开发，去繁就简，可以将SpringBoot看做是一个项目的启动器，本专题将带领你学习SpringBoot的基础知识，学习完本专题你将掌握使用SpringBoot搭建一个Web应用程序。,2019-09-09 15:48:17
1108,专题5 MyBatis框架,MyBatis 是一个开源的ORM框架，可以描述Java对象和数据库之间映射的元数据，使用MyBatis开发项目能极大地提升开发的效率，本专题从MyBatis入门开始，带你了解MyBatis的核心用法。,2019-09-09 15:48:26
1109,专题6 博客系统核心功能,本专题是博客系统的核心，主要内容包括：用户模块、博客发布、博客详情、博客列表、评论等博客系统的核心功能。,2019-09-09 15:48:37
1116,线性表,,2019-09-11 10:03:36
1117,栈和队列,,2019-09-11 10:05:58
1118,二叉树,,2019-09-11 10:26:52
1119,图,,2019-09-11 10:30:33
1120,排序,,2019-09-11 10:39:46
1121,a ,,2019-09-11 11:06:49
1123,1,,2019-09-11 15:48:50
1124,2,,2019-09-11 16:00:01
1126,第一章 集合,与“集合”授课内容相对应。,2019-09-11 22:10:17
1127,计算机基础知识,"知识要点：
计算机基础、Python语言简介、Python编程环境的搭建
学习目标：
1. 了解计算机发展过程及软硬件基础知识
2. 了解Python语言的基础知识
3. 掌握Python编程环境的搭建及编程方法
",2019-09-11 23:45:56
1128,Python程序设计入门,"知识要点：
标示符、关键字、数据类型、常量与变量、运算符与表达式、赋值语句、基本输入/输出、字符串操作、Python内置函数
学习目标：
1. 掌握标示符、关键字和数据类型的概念；
2. 能够正确定义使用常量变量，能够正确使用运算符书写表达式；
3. 掌握赋值语句和基本输入输出语句；
4. 理解字符串的存储方式，能够正确对字符串进行切片和相关运算；
5. 了解Python常用内置函数",2019-09-11 23:46:16
1129,程序控制——选择结构,"知识要点：
选择结构
学习目标：
1. 能够正确使用选择结构编写程序
",2019-09-11 23:49:46
1140,第二章 关系,与“关系”授课内容相对应。,2019-09-13 15:36:27
1141,深度学习,,2019-09-15 20:47:40
1142,Html基础,,2019-09-16 08:41:37
1143,CSS基础,,2019-09-16 08:44:46
1145,专题1 Python正则表达式,本专题介绍了Python正则表达式的使用。,2019-09-17 09:22:29
1146,专题3 数据可视化与探索性数据分析,本章节主要讲解如何使用Matplotlib绘制各种图形。,2019-09-17 09:24:54
1147,专题2 爬虫实战,本章节通过几个爬虫实战来巩固对爬虫的掌握。,2019-09-17 09:25:21
1149,C语言基础,C语言基础,2019-09-17 14:05:59
1152,Js基础,Js相关学习内容,2019-09-18 20:40:05
1153,Python用于数据科学之基础教程,该部分将介绍Python语言的基本概念及语法。,2019-09-20 17:04:13
1154,Python用于数据科学之中级教程,该部分将介绍怎么用Python清洗数据、进行数据分析的基础知识、Python中的面向对象以及怎么用Python处理日期和时间数据。,2019-09-20 17:11:27
1155,Pandas和Numpy基础,该部分介绍Pandas和Numpy的基本概念以及它们的基本使用方法。,2019-09-20 17:13:17
